year,country,"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)",Research and development expenditure (% of GDP),Scientific and technical journal articles,"Patent applications, nonresidents","Patent applications, residents",High-technology exports (current US$),High-technology exports (% of manufactured exports)
2018,MNG,16057466.7445528,1360477.93292246,0.101609997451305,152.35,79.0,82.0,6763247.0,4.99382130403029
2018,MUS,14200192.6278776,1120907.45016002,0.333869993686676,133.59,13.0,16.0,31292625.0,2.59795907076769
2018,MYS,2006740926.60308,266580469.74372,1.04025995731354,19992.49,6179.0,1116.0,90503212029.0,53.1812872322082
2018,NAC,55467575929.2773,121137297053.69,2.89298153309247,510906.360408993,343858.0,289444.0,184376941224.0,17.9315914511507
2018,NLD,54361698106.7858,43961056321.6117,2.13879990577698,32093.15,394.0,2111.0,85620091095.0,22.5132061163246
2018,NOR,738224369.924214,612674302.39976,2.03482007980347,12413.22,592.0,1082.0,4318612767.0,21.1178200437435
2018,PAN,631064333.48,34445612.03,0.133589997887611,175.81,362.0,135.0,88765.0,0.1253387935194
2018,PER,349222679.395704,26182714.2857143,0.126829996705055,1700.86,1133.0,89.0,210905058.0,4.68019992138913
2018,PHL,916981982.9,44086035.445,0.322219997644424,2121.3,3771.0,529.0,33903662791.0,61.3459931361948
2018,POL,3639000000.0,614000000.0,1.20609998703003,35457.24,115.0,4207.0,21763148628.0,10.3950333891095
2018,PRT,883697896.016484,137733685.732601,1.3495500087738,14906.3,29.0,661.0,2978019017.0,5.28353269409281
2018,ROU,962384646.507165,100840053.226281,0.49728998541832,9295.6,47.0,1100.0,6636993376.0,10.0771915943775
2018,RUS,6288170000.0,876100000.0,0.990019977092743,77629.6,13031.0,24926.0,10107859553.0,11.3552822642706
2018,SGP,17255546425.6368,8959094531.72782,1.80947005748749,12072.15,10270.0,1575.0,154892664515.0,51.57228009959
2018,SLV,88993637.94,7523539.35,0.165309995412827,46.52,136.0,3.0,277843373.0,6.12699337415169
2018,SVK,766856271.942701,55537368.3405034,0.835550010204315,5237.95,14.0,217.0,8973435760.0,10.6364831179006
2018,SVN,271288627.72707,72892669.4425641,1.94593000411987,3390.46,23.0,255.0,2091045196.0,6.83053982321457
2018,SWE,5083294212.34674,7700426110.63986,3.32105994224548,21255.37,442.0,1838.0,17178539228.0,14.1643140590828
2018,THA,5274352965.46939,163002536.789359,1.11373996734619,12784.69,7245.0,904.0,44754206998.0,23.7010461775138
2018,TTO,69012595.729704,881502.086120224,0.0813900008797646,233.13,135.0,4.0,5465716.0,0.147211459065661
2018,TUN,17553780.0507117,23501857.4983366,0.716449975967407,5558.13,271.0,180.0,828929551.0,6.76449990449832
2018,TUR,2114000000.0,167000000.0,1.27093005180359,33902.25,310.0,7156.0,3735743019.0,2.67353129854845
2018,UKR,592000000.0,92000000.0,0.471130013465881,10355.29,1861.0,2107.0,1213122591.0,5.42495174066934
2018,USA,42736000000.0,114819000000.0,2.99044990539551,447164.41,312046.0,285095.0,153893519793.0,18.4842699258676
2018,UZB,49890245.2435,316911.1367275,0.123939998447895,350.52,180.0,470.0,12132374.0,0.453823633941083
2018,ZAF,1540106740.27822,182504287.107265,0.685859978199005,13477.1,6258.0,657.0,2091970957.0,5.27331266850248
2019,ARG,1688980858.85513,284486041.246327,0.478130012750626,9223.65,3260.0,442.0,561915855.0,5.21279058881723
2019,AUS,5287989499.40121,2157208515.00044,1.82570004463196,58770.26,27121.0,2637.0,6336480016.0,21.2199332352628
2019,AUT,2112990989.50214,1431498821.15799,3.13264989852905,13708.07,208.0,2066.0,15967500783.0,11.4825348767666
2019,AZE,178440304.423529,6907671.19411766,0.200130000710487,924.14,20.0,147.0,27996627.0,4.95159340426308
2019,BEL,3403407681.57464,3556481800.56813,3.15659999847412,16644.86,257.0,876.0,33085086466.0,14.1440138847213
2019,BGR,261890000.0,122280000.0,0.832740008831024,4302.46,7.0,186.0,2099870351.0,10.8523101760506
2019,BIH,13967684.7865264,22980042.3260686,0.190009996294975,829.49,14.0,45.0,253429110.0,5.26613568987605
2019,BLR,187200000.0,101100000.0,0.577329993247986,1502.43,95.0,298.0,800555399.0,4.49711309551307
2019,BRA,5246219107.55,641114074.37,1.21096003055573,66506.17,19932.0,5464.0,9392109980.0,14.0668052120423
2019,CAN,13588255248.9897,6932744929.81551,1.75577998161316,64546.67,32250.0,4238.0,31537324909.0,16.1004019396106
2019,CHE,26879306042.1353,29973739916.4679,3.19679999351501,23076.47,348.0,1369.0,29874364250.0,12.9094936723953
2019,CHL,1878506474.97685,45131485.05,0.342429995536804,8012.18,2799.0,438.0,672148298.0,7.63288202076965
2019,CHN,34370466477.86,6604705952.4,2.2446300983429,617494.48,157093.0,1243568.0,715336038300.0,30.8186302968419
2019,COL,1334981000.0,127065630.859375,0.322010010480881,8752.82,1735.0,422.0,753154204.0,9.04845616228861
2019,CYP,259717577.683199,488125661.452271,0.709450006484985,1351.09,1.0,4.0,92911879.0,19.874215891301
2019,CZE,1511179525.27654,688041585.609688,1.92734003067017,16546.99,48.0,765.0,37662935376.0,20.7104130233292
2019,DEU,16959534531.8721,37525236325.4595,3.16701006889343,113491.66,20802.0,46632.0,208177443529.0,16.3869399648547
2019,DNK,1528444771.72292,3872027734.56197,2.89685010910034,15073.24,228.0,1351.0,9580042594.0,12.039996737934
2019,ECS,275533444403.724,205691100192.777,2.13333607203848,862798.217449542,151430.0,221382.0,823977405499.0,16.2223543154061
2019,EGY,294000000.0,1100000.0,0.796169996261597,15448.49,1156.0,1027.0,323587661.0,2.34526584104617
2019,ESP,6838705334.55079,3418268057.98157,1.25024998188019,60307.51,159.0,1288.0,15037416553.0,6.84640091103014
2019,EST,63213681.8831703,19406590.9292747,1.62057995796204,1694.02,1.0,31.0,1737778171.0,16.9644248677655
2019,FIN,1000220940.55735,3612986914.01512,2.79960989952087,11414.95,75.0,1321.0,4563293049.0,9.21470120593618
2019,FRA,13209896692.1346,15282290065.6898,2.19179010391235,68294.1,1766.0,14103.0,120602174129.0,26.9265976407414
2019,GBR,16384029186.4497,24953266593.0921,2.67079997062683,103937.96,7189.0,12061.0,76930491386.0,23.0942001089205
2019,GEO,40652755.9,927933.83,0.281969994306564,621.16,112.0,85.0,15548971.0,2.0768413554362
2019,GRC,321456877.082402,75905558.7547471,1.27498996257782,11908.61,238.0,356.0,1779259833.0,12.5222555558252
2019,GTM,241960110.0,16437990.0,0.0264199990779161,95.12,231.0,7.0,241814990.0,4.91934688390265
2019,HRV,328974778.625537,74939654.7348476,1.07026994228363,4751.25,16.0,195.0,952468476.0,8.28927083536396
2019,HUN,1701673072.66389,1386778888.47342,1.47291004657745,7377.59,23.0,427.0,18443341363.0,17.3787600622128
2019,IDN,1804721423.00401,58916113.0825272,0.271290004253387,31005.34,8388.0,3093.0,6281290684.0,8.09206094724751
2019,IND,7889685402.17332,871605164.428633,0.659420013427734,132819.62,34173.0,19454.0,23471089532.0,10.2237396907979
2019,IRL,97275797775.6753,12371778912.9328,1.16068005561829,7999.14,35.0,58.0,39354392694.0,25.9769791902199
2019,ISL,96747922.4532877,70570720.3361882,2.34017992019653,680.46,15.0,47.0,305002018.0,38.0792033549769
2019,ISR,1520200000.0,1579200000.0,5.33098983764648,13267.72,6370.0,1368.0,12564139000.0,23.0916656017552
2019,ITA,4952836477.94908,4496738843.74995,1.461590051651,78131.55,898.0,9229.0,32553693542.0,7.75802459594121
2019,JPN,26774027970.6846,47149932380.4128,3.2182400226593,104005.62,62597.0,245372.0,104081423307.0,17.0303844450023
2019,KGZ,5000636.0,1073132.0,0.0853499993681908,186.15,1.0,92.0,29752221.0,6.7384784764513
2019,KOR,9909400000.0,7752000000.0,4.62702989578247,70701.85,47372.0,171603.0,153549664196.0,32.4050621736765
2019,LCN,17964801346.4971,2055356746.00905,0.654522574293959,121991.346207811,46129.0,8364.0,89189411087.0,13.7864569591516
2019,LTU,72719073.9929646,68825818.8582247,0.992659986019135,2594.62,33.0,90.0,2527082809.0,12.0304039362778
2019,LUX,4999444903.37549,2184410099.69738,1.18176996707916,955.34,359.0,117.0,790998624.0,6.57356994288018
2019,LVA,50330404.6266228,19061923.268398,0.638469994068146,1603.35,5.0,82.0,1469867603.0,17.2174889960636
2019,MDA,31810000.0,2530000.0,0.241449996829033,274.4,15.0,85.0,24947389.0,2.96130489390172
2019,MEX,5257637099.0,801349603.0,0.276059985160828,18991.67,14636.0,1305.0,75166404372.0,20.4068584131191
2019,MLT,863831207.999178,586806347.965902,0.559930026531219,426.22,7.0,5.0,754560031.0,29.6218204565045
2019,MNG,26323961.6529624,1324931.81709101,0.0926999971270561,193.54,86.0,84.0,39589731.0,18.9440212140792
2019,MUS,13404797.509031,761331.693076585,0.35699000954628,236.54,23.0,4.0,24299494.0,2.14379472409531
2019,NAC,55865621848.7897,129465912429.816,3.04196241095098,516121.284684455,368590.0,289351.0,185567422550.0,18.2015717195546
2019,NLD,50062526216.2603,48480236307.7917,2.18435001373291,32282.4,449.0,2228.0,87057975323.0,23.0482346929973
2019,NOR,614054872.650405,362939884.251542,2.13599991798401,12827.31,582.0,957.0,4610745766.0,22.4920145628444
2019,NZL,937337789.437609,832659388.177026,1.40803003311157,8890.78,5690.0,324.0,572755338.0,9.86594609152879
2019,PAN,380770682.26,26594697.83,0.136240005493164,261.7,328.0,34.0,255848.0,0.295190561101589
2019,PER,419229521.678652,30291840.0,0.156959995627403,2332.04,1122.0,137.0,179192646.0,4.07500438789898
2019,POL,3734000000.0,645000000.0,1.32334995269775,36493.83,112.0,3887.0,19830978892.0,9.8529348361967
2019,PRT,887737502.462111,139837144.615799,1.39561998844147,16534.56,104.0,703.0,3594840031.0,6.94181475443009
2019,ROU,936735170.387543,108261709.628671,0.476159989833832,10705.93,58.0,881.0,6994471752.0,11.0725693077429
2019,RUS,6866160000.0,1013670000.0,1.03531002998352,90819.89,12174.0,23337.0,10783402806.0,12.9053155381414
2019,SGP,15414706259.6595,9014202896.78009,1.88473999500275,12086.28,12409.0,1727.0,150056312130.0,51.8165690079601
2019,SLV,97691759.79,2874603.77,0.174769997596741,25.85,147.0,1.0,230311118.0,5.14076264668843
2019,SVK,754188697.621772,35205520.0964822,0.822399973869324,5845.98,28.0,206.0,8049156331.0,9.91238882702626
2019,SWE,7219980922.93097,8637237575.69155,3.38757991790771,21466.94,388.0,1802.0,17422272463.0,14.5057835745267
2019,THA,5311900977.69449,197484718.923094,1.14316999912262,13620.48,7307.0,865.0,43957436600.0,24.1456146250576
2019,TJK,36010.0,47380.0,0.0936700031161308,86.2,1.0,1.0,7874133.0,4.52885647845312
2019,TTO,49016604.5424694,1957753.78695355,0.0595999993383884,241.49,112.0,1.0,10677515.0,0.332515325398055
2019,TUR,2181000000.0,195000000.0,1.31959998607635,37976.86,217.0,7871.0,4280255330.0,3.02817669225913
2019,UKR,606000000.0,82000000.0,0.43384000658989,13299.64,1755.0,2097.0,1165833595.0,5.48014872729842
2019,USA,42273000000.0,122533000000.0,3.14703989028931,451480.17,336340.0,285113.0,154028528002.0,18.6853939276571
2019,UZB,87142840.1313,147939.187,0.113059997558594,772.6,169.0,374.0,20474819.0,0.72493510820114
2019,ZAF,1356151183.4202,150760778.599798,0.613039970397949,15148.36,6347.0,567.0,1833309591.0,4.89552263425361
2020,ARG,1147034410.99084,209352775.990127,0.541260004043579,9999.61,2562.0,930.0,546445789.0,6.90388925607922
2020,AUT,1648495297.65282,1535015172.50638,3.20278000831604,14005.41,173.0,2124.0,15995936181.0,12.2718957660446
2020,AZE,94135897.5647058,5402440.86470589,0.223900005221367,1033.88,18.0,90.0,33914977.0,7.06727951722298
2020,BEL,3249143148.1605,3717083276.87151,3.39175009727478,16947.47,288.0,862.0,34318944448.0,15.2618615789713
2020,BGR,265750000.0,144690000.0,0.849669992923737,4559.2,7.0,239.0,2155498073.0,11.3032725784223
2020,BIH,13746877.3510513,12353009.6831563,0.203250005841255,1004.72,5.0,50.0,212050903.0,4.61445247367362
2020,BLR,202400000.0,124600000.0,0.539009988307953,1521.33,77.0,317.0,857164498.0,5.09812592249613
2020,BRA,4062060898.29,634291803.22,1.14525997638702,70490.47,19058.0,5280.0,5944951723.0,11.3500942678804
2020,CAN,13878959172.3983,7338933476.60029,1.93413996696472,65331.55,30113.0,4452.0,25573870176.0,15.3346110347132
2020,CHL,1511563045.50109,39645101.86,0.335249990224838,9032.26,2433.0,372.0,1368060499.0,15.9750583433893
2020,CHN,37870654560.1,8582874881.79,2.40666007995605,672734.7,152342.0,1344817.0,757483821706.0,31.2766154241293
2020,COL,1122727656.25,123030173.828125,0.289400011301041,9599.78,1752.0,369.0,689647169.0,9.91355157220335
2020,CRI,591453203.967256,6584306.18892431,0.330020010471344,702.29,524.0,12.0,1038666681.0,15.681961032421
2020,CYP,300267056.76878,600364323.32402,0.83653998374939,1466.69,1.0,2.0,62939856.0,12.2448277312995
2020,CZE,1390422196.7858,692709322.851694,1.98599004745483,15501.35,56.0,673.0,39608918726.0,22.58251525965
2020,DEU,17265370701.7495,37950983696.3442,3.13136005401611,112179.45,19845.0,42260.0,182393711293.0,15.5031959869375
2020,DNK,1654744039.7606,4879690956.63039,2.97257995605469,15427.2,217.0,1261.0,10456156892.0,13.2343925466707
2020,ECS,279123904055.952,200359473099.673,2.19953135595161,890956.15104762,151788.0,215964.0,750693447652.0,16.0192064404313
2020,ESP,5122068572.40469,2949863120.82882,1.40910005569458,65541.7,124.0,1431.0,15726202393.0,7.76842135531122
2020,EST,56938618.9588941,20544520.4369543,1.75314998626709,1794.38,2.0,21.0,2169488523.0,20.6216264338951
2020,FIN,1209456424.27164,2980688861.63536,2.91243004798889,11315.41,97.0,1588.0,4419553378.0,9.98230025285834
2020,FRA,13250637941.9466,14152861690.7095,2.27464008331299,67560.3,1542.0,12771.0,87513986459.0,23.2288357249977
2020,GBR,15560214566.195,23063144521.6951,2.93882989883423,104648.2,8659.0,11990.0,58169579347.0,23.0073604990707
2020,GEO,54890643.85,994714.92,0.297650009393692,619.47,134.0,81.0,13231875.0,2.1252867712654
2020,GRC,320133707.815083,58531027.3240816,1.51148998737335,12756.02,363.0,400.0,2006739599.0,13.2518669714424
2020,GTM,259562200.0,15852370.0,0.0488799996674061,123.82,205.0,7.0,300037283.0,6.05086394466785
2020,HRV,312805010.261324,60842106.9023051,1.22988998889923,5066.8,12.0,117.0,1084083418.0,9.68004103299381
2020,HUN,1408457719.68941,1195919484.26276,1.59251999855042,7762.07,28.0,428.0,18196444682.0,17.4648807221778
2020,IDN,1530064502.24281,83577215.4582648,0.280680000782013,32895.71,6851.0,1309.0,6408750621.0,8.4247469855579
2020,IND,7241107556.78617,1253654725.41466,0.645579993724823,148409.55,33630.0,23141.0,21583797567.0,11.0325638466576
2020,IRL,98367586474.3258,15580626125.9473,1.14550995826721,8513.7,54.0,75.0,43116907694.0,25.8991544690003
2020,ISL,65792259.7610629,84220454.7017188,2.48639988899231,686.83,3.0,44.0,144580750.0,27.9589360661677
2020,ISR,1611700000.0,1657700000.0,5.79681015014648,13675.43,6481.0,1642.0,12960847000.0,28.197643074759
2020,ITA,4202673105.17798,4145869535.10042,1.50660002231598,86301.61,947.0,10061.0,32899224952.0,8.587243012964
2020,JPN,28550217207.2916,43315520409.1622,3.2645800113678,102788.11,61124.0,227348.0,102929600738.0,18.6333487896777
2020,KAZ,146488695.0,1398980.0,0.12601999938488,2907.0,97.0,803.0,2031756167.0,34.0989696117001
2020,KGZ,5652904.0,1363164.0,0.0835599973797798,209.59,1.0,63.0,27637566.0,8.74655092791846
2020,KOR,9888400000.0,6895200000.0,4.79571008682251,73255.78,46282.0,180477.0,163074029188.0,35.6022265413283
2020,LCN,14662995773.1011,1698656608.51116,0.618397412304161,131508.497489413,42462.0,8385.0,82164456346.0,14.7593249651912
2020,LTU,77947223.9140959,8407564.1531206,1.13260996341705,2888.91,18.0,95.0,2619281589.0,12.0095660933711
2020,LUX,8675124048.3587,1937011839.17476,1.0958399772644,980.18,679.0,129.0,618381650.0,5.61923854995663
2020,LVA,30999228.724317,8030352.913424,0.734390020370483,1549.52,1.0,93.0,1837827506.0,20.0359068144043
2020,MDA,26640000.0,1800000.0,0.235109999775887,298.55,11.0,85.0,18904904.0,2.23908642857928
2020,MEA,3487441283.78808,1894994869.01179,1.62855193849463,147372.57,18210.0,17557.0,18962907861.0,7.43478797366171
2020,MEX,4240004176.0,576540631.0,0.291909992694855,20363.28,13180.0,1132.0,71010208559.0,21.5074249745377
2020,MLT,1018625522.38633,182314275.053587,0.645659983158112,506.7,5.0,6.0,844223212.0,35.3377751285137
2020,MNG,24429073.6839665,1297734.80005421,0.133009999990463,214.2,82.0,66.0,3052935.0,2.96619929848136
2020,MUS,13497976.4278853,785744.233606353,0.402990013360977,193.23,19.0,6.0,20091030.0,2.30535803719693
2020,MYS,2388113284.51094,232448467.862091,0.950550019741058,21993.06,5839.0,989.0,92101649422.0,53.8128736631656
2020,NAC,58908178597.9899,123274100934.725,3.31649271342297,523014.156006312,357699.0,274038.0,167186872857.0,18.7086156815153
2020,NLD,45104053876.5132,48756742364.361,2.32182002067566,33060.81,825.0,2198.0,87232912188.0,23.1639760853804
2020,NOR,739106285.405282,605352582.559772,2.24435997009277,13480.21,564.0,880.0,4069222591.0,22.0688842926826
2020,PAN,443575083.02,2979370.09,0.232350006699562,264.98,297.0,22.0,694221.0,0.743662485653838
2020,PER,459604252.871549,25098048.0,0.172289997339249,2892.98,1142.0,125.0,172740806.0,4.79483390340119
2020,POL,3534000000.0,1101000000.0,1.38608002662659,38445.19,88.0,4010.0,19970865152.0,9.86616548997166
2020,PRT,879412474.875655,184518401.30938,1.61391997337341,17269.64,263.0,695.0,3366105196.0,7.1147115711238
2020,ROU,886842442.49073,132002023.069536,0.465380012989044,10334.95,47.0,817.0,6984619201.0,11.9370424850698
2020,RUS,6809070000.0,1163920000.0,1.09098994731903,94909.93,11225.0,23759.0,6567475904.0,9.19363897787208
2020,SGP,15298588503.8866,9324789060.7541,2.15626001358032,12347.41,11487.0,1778.0,159939927691.0,55.2615580095711
2020,SLV,97726353.84,709721.93,0.162990003824234,19.21,143.0,4.0,228122461.0,6.37122274852995
2020,SVK,646719708.550259,48240166.7815603,0.897729992866516,5671.55,15.0,206.0,7860143292.0,9.99741446798114
2020,SVN,251963420.184277,97143283.8703987,2.14156007766724,3964.77,12.0,232.0,2542920750.0,7.79985278570807
2020,SWE,9489139862.82978,8377407361.65062,3.48959994316101,21766.86,432.0,1764.0,17731149372.0,15.1359508380239
2020,THA,4503700128.34422,225348106.860383,1.32817995548248,14020.33,6662.0,863.0,45815361315.0,27.6476472642596
2020,TTO,36904008.8488243,575099.267536544,0.0651199966669083,246.75,111.0,1.0,4512408.0,0.17586322664858
2020,TUR,2349000000.0,260000000.0,1.36748003959656,40923.32,238.0,7920.0,4172760165.0,3.15277011329118
2020,UKR,495000000.0,74000000.0,0.403180003166199,14058.8,1822.0,1361.0,1175961260.0,5.85239384495226
2020,USA,45026000000.0,115935000000.0,3.42466998100281,457586.9,327586.0,269586.0,141612133157.0,19.4939761609452
2020,UZB,112682350.3869,147149.93205,0.13850000500679,1259.22,232.0,356.0,42220494.0,1.30490782664246
2020,ZAF,1197536398.40298,126359274.914013,0.602400004863739,15744.73,6146.0,542.0,1835319303.0,5.62171975958479
2021,ARG,1370396389.66276,245918236.931882,0.522159993648529,9980.73,3263.0,406.0,466425814.0,4.42289139264312
2021,AUS,7135293596.2214,3366528729.44413,1.8550900220871,61975.95,29443.0,2966.0,6310404299.0,22.3940766008599
2021,AUT,1808664530.08659,1714405454.11256,3.26360988616943,14969.64,175.0,1872.0,17019360151.0,11.017122140568
2021,AZE,94800611.2999999,6198938.76470588,0.208360001444817,1014.28,16.0,119.0,22212874.0,2.09710423147129
2021,BEL,3243446633.18904,3927925246.03177,3.39239001274109,18319.58,415.0,799.0,60841701079.0,21.3799638763737
2021,BGR,309540000.0,242980000.0,0.772780001163483,4858.99,6.0,165.0,2629729427.0,10.9244735738213
2021,BIH,15978640.2720929,1948671.52810241,0.190349996089935,1122.99,8.0,53.0,323354391.0,5.31622200242201
2021,BLR,248656400.0,123842510.0,0.459809988737106,1597.03,110.0,276.0,922201805.0,6.01576846359853
2021,CAN,16848519080.013,8284538686.12483,1.86431002616882,69684.17,32445.0,4710.0,29240972618.0,15.0477035168285
2021,CHE,33552235289.4501,30781151245.3592,3.30644989013672,25078.21,267.0,1288.0,38186912946.0,14.2350632729725
2021,CHL,1689634051.83244,67186685.73,0.360410004854202,9990.88,2680.0,402.0,1264185464.0,12.4417748590856
2021,CHN,46894697500.69,11755764584.29,2.4326000213623,766200.41,159019.0,1426644.0,936394581135.0,30.2190732796596
2021,CRI,624290765.114297,6913521.49837053,0.273849993944168,753.03,566.0,15.0,1457228331.0,16.9670005542705
2021,CYP,408857371.831231,728183522.704338,0.800300002098083,1733.92,2.0,1.0,88015705.0,15.9690026786633
2021,CZE,1614070191.80228,817474844.047952,1.99600994586945,15882.75,59.0,541.0,41423396626.0,20.3560909262553
2021,DEU,21645271655.9164,59164238271.6451,3.12881994247437,119603.62,18747.0,39822.0,211942359477.0,15.3851048227765
2021,DNK,1717948450.8409,4616851080.88144,2.76142001152039,16242.39,186.0,1090.0,12558476118.0,13.7673552743061
2021,ESP,5917230505.772,3838738534.27129,1.41121995449066,70281.94,126.0,1308.0,23457225215.0,9.39320382214351
2021,EST,78586817.1002891,369520182.333416,1.76766002178192,1877.57,1.0,25.0,2681060611.0,20.6301155577085
2021,FIN,1110538038.09524,3422452668.32612,2.98850011825562,11810.95,105.0,1557.0,5489726511.0,10.2937538536253
2021,FRA,15699337707.4748,15981273721.342,2.21808004379272,69471.16,1373.0,13386.0,97729573744.0,21.9247132369801
2021,GBR,17354350032.8205,25854010625.5437,2.89710998535156,109939.22,7263.0,11592.0,66732692546.0,23.8654057182193
2021,GEO,61629499.6,6134814.73,0.248750001192093,657.35,164.0,90.0,16787165.0,1.60289302245774
2021,GRC,351027036.979766,63730367.5082411,1.45782005786896,14749.19,532.0,394.0,2250610346.0,12.2848681524393
2021,GTM,315762140.0,16768610.0,0.0586300007998943,124.03,249.0,9.0,332469285.0,5.16708104325419
2021,HRV,375549466.810967,114216927.417028,1.23124003410339,5782.73,11.0,77.0,1330725251.0,9.60673351412275
2021,HUN,1661069517.7396,1351637674.2788,1.64379000663757,8387.03,13.0,433.0,19838941890.0,16.3975126429279
2021,IRL,134734991330.52,18994719321.6451,1.11064994335175,9437.0,42.0,75.0,49840175468.0,28.4781475271992
2021,ISL,65200016.6974996,66878703.9827319,2.77874994277954,751.67,2.0,34.0,239162849.0,33.4874148657273
2021,ISR,2121200000.0,2406800000.0,5.78276014328003,15132.89,8017.0,1592.0,16092016000.0,29.5956758722761
2021,ITA,5061604127.84994,4937609762.98703,1.42657995223999,92877.32,797.0,10281.0,36849787531.0,7.77024565516253
2021,JPN,29653031447.8851,48310405302.3973,3.27677011489868,109074.89,66748.0,222452.0,116695460286.0,18.0039913482614
2021,KGZ,6553731.0,1941375.0,0.0710199996829033,252.43,4.0,83.0,87115119.0,16.298726070934
2021,KOR,11116300000.0,8070800000.0,4.9098801612854,77566.47,51753.0,186245.0,203986068635.0,36.014503674486
2021,LTU,172930885.365804,11052517.2539683,1.10435998439789,3102.55,9.0,81.0,3107242456.0,11.508956927432
2021,LUX,8712422157.34351,2655274527.06073,1.04120004177094,1075.91,1441.0,112.0,806654895.0,6.0752020682151
2021,LVA,37741486.7243868,11753084.1269842,0.746219992637634,1903.51,4.0,104.0,1946947495.0,16.9803713630842
2021,MDA,52140000.0,2910000.0,0.231539994478226,287.95,12.0,64.0,21773455.0,2.23694740673712
2021,MEX,5129414066.0,558064827.0,0.273779988288879,21753.88,15044.0,1117.0,74981570074.0,19.8113406398377
2021,MLT,963442197.95166,189550204.037518,0.652050018310547,528.43,5.0,5.0,763239296.0,30.7355590982316
2021,MNG,31749163.1625424,1412217.77943023,0.100079998373985,283.96,77.0,109.0,25335204.0,22.0206999866538
2021,MUS,10815930.7570015,1777373.72680396,0.367839992046356,193.76,14.0,6.0,2679317.0,0.386204360949942
2021,NLD,46572999889.466,62622958032.5395,2.26876997947693,34933.42,1390.0,2080.0,101413257497.0,22.0023211908273
2021,NOR,553413759.210983,419053332.651014,1.88763999938965,14194.52,634.0,946.0,4733483567.0,20.5863715899543
2021,NZL,1067663598.84993,1167005031.48746,1.46569001674652,9152.02,6522.0,330.0,673724583.0,9.76110781430146
2021,PAK,268000000.0,13000000.0,0.164309993386269,20753.75,567.0,426.0,318590723.0,1.48848823606751
2021,PAN,12557464.42,773538.44,0.17688000202179,290.26,401.0,35.0,333800.0,0.260062226704829
2021,PER,505899553.424375,38013259.52,0.137520000338554,4064.96,1141.0,94.0,222582995.0,4.46164505002167
2021,POL,4134000000.0,1464000000.0,1.4318300485611,41280.7,111.0,3377.0,23837274338.0,9.44556514280936
2021,PRT,886755617.027417,190023960.533911,1.67051005363464,19600.42,42.0,711.0,3561400342.0,6.250331404512
2021,ROU,1041336732.62484,90955335.6309287,0.472339987754822,12021.69,45.0,772.0,8026993060.0,11.4879408346099
2021,RUS,7022910000.0,1435290000.0,0.958570003509521,100841.94,11408.0,19569.0,10598637533.0,9.72984772707015
2021,SLV,111820409.21,262572.52,0.162520006299019,33.42,144.0,2.0,348626313.0,7.17516150721425
2021,SVK,744777214.093651,51327599.884993,0.916109979152679,5844.28,13.0,146.0,8421902423.0,9.00138940151075
2021,SVN,300193992.8671,121432231.49798,2.12800002098083,4471.29,17.0,222.0,2476347678.0,6.20930603257085
2021,SWE,11264665350.8645,9586646043.18072,3.40215992927551,22723.69,425.0,1771.0,18973178383.0,13.9348317468926
2021,THA,5581121899.71297,275538348.110188,1.20807003974915,16705.46,7375.0,867.0,50016560454.0,24.6642800019366
2021,TUR,2800000000.0,391000000.0,1.40208995342255,47600.4,242.0,8234.0,5715371245.0,3.28362739970141
2021,UKR,735000000.0,69000000.0,0.384779989719391,15133.9,2091.0,1302.0,1283624066.0,4.51050792257841
2021,USA,50530000000.0,131079000000.0,3.48312997817993,472448.44,329229.0,262244.0,169281833346.0,19.9014614131792
2021,UZB,79586123.7053,229683.0,0.131600007414818,2408.47,252.0,413.0,15074495.0,0.308087494427371
2021,ZAF,1453033533.16993,135303751.148152,0.615029990673065,16092.63,9156.0,1804.0,2418464070.0,5.54756049045268
